min,Intensity
0.00000000,-536.000000
0.00833333,-363.000000
0.01666667,-363.000000
0.02500000,-363.000000
0.03333333,-362.000000
0.04166667,-362.000000
0.05000000,-362.000000
0.05833333,-363.000000
0.06666667,-362.000000
0.07500000,-363.000000
0.08333333,-363.000000
0.09166667,-363.000000
0.10000000,-363.000000
0.10833333,-363.000000
0.11666667,-363.000000
0.12500000,-363.000000
0.13333333,-362.000000
0.14166667,-363.000000
0.15000000,-363.000000
0.15833333,-362.000000
0.16666667,-362.000000
0.17500000,-363.000000
0.18333333,-363.000000
0.19166667,-362.000000
0.20000000,-362.000000
0.20833333,-365.000000
0.21666667,-363.000000
0.22500000,-362.000000
0.23333333,-363.000000
0.24166667,-365.000000
0.25000000,-362.000000
0.25833333,-362.000000
0.26666667,-362.000000
0.27500000,-364.000000
0.28333333,-363.000000
0.29166667,-363.000000
0.30000000,-362.000000
0.30833333,-363.000000
0.31666667,-363.000000
0.32500000,-363.000000
0.33333333,-362.000000
0.34166667,-363.000000
0.35000000,-362.000000
0.35833333,-362.000000
0.36666667,-363.000000
0.37500000,-363.000000
0.38333333,-363.000000
0.39166667,-363.000000
0.40000000,-363.000000
0.40833333,-362.000000
0.41666667,-364.000000
0.42500000,-365.000000
0.43333333,-363.000000
0.44166667,-363.000000
0.45000000,-363.000000
0.45833333,-364.000000
0.46666667,-362.000000
0.47500000,-364.000000
0.48333333,-364.000000
0.49166667,-363.000000
0.50000000,-363.000000
0.50833333,-364.000000
0.51666667,-362.000000
0.52500000,-355.000000
0.53333333,-358.000000
0.54166667,-363.000000
0.55000000,-363.000000
0.55833333,-364.000000
0.56666667,-363.000000
0.57500000,-362.000000
0.58333333,-363.000000
0.59166667,-363.000000
0.60000000,-364.000000
0.60833333,-362.000000
0.61666667,-363.000000
0.62500000,-365.000000
0.63333333,-363.000000
0.64166667,-363.000000
0.65000000,-363.000000
0.65833333,-363.000000
0.66666667,-363.000000
0.67500000,-362.000000
0.68333333,-362.000000
0.69166667,-363.000000
0.70000000,-363.000000
0.70833333,-363.000000
0.71666667,-363.000000
0.72500000,-363.000000
0.73333333,-363.000000
0.74166667,-363.000000
0.75000000,-363.000000
0.75833333,-362.000000
0.76666667,-362.000000
0.77500000,-362.000000
0.78333333,-362.000000
0.79166667,-354.000000
0.80000000,-356.000000
0.80833333,-355.000000
0.81666667,-354.000000
0.82500000,-354.000000
0.83333333,-364.000000
0.84166667,-364.000000
0.85000000,-364.000000
0.85833333,-364.000000
0.86666667,-363.000000
0.87500000,-363.000000
0.88333333,-363.000000
0.89166667,-362.000000
0.90000000,-364.000000
0.90833333,-364.000000
0.91666667,-363.000000
0.92500000,-363.000000
0.93333333,-365.000000
0.94166667,-363.000000
0.95000000,-363.000000
0.95833333,-363.000000
0.96666667,-363.000000
0.97500000,-363.000000
0.98333333,-363.000000
0.99166667,-363.000000
1.00000000,-364.000000
1.00833333,-356.000000
1.01666667,-356.000000
1.02500000,-363.000000
1.03333333,-363.000000
1.04166667,-362.000000
1.05000000,-355.000000
1.05833333,-354.000000
1.06666667,-356.000000
1.07500000,-363.000000
1.08333333,-362.000000
1.09166667,-362.000000
1.10000000,-363.000000
1.10833333,-363.000000
1.11666667,-363.000000
1.12500000,-362.000000
1.13333333,-363.000000
1.14166667,-362.000000
1.15000000,-363.000000
1.15833333,-356.000000
1.16666667,-352.000000
1.17500000,-356.000000
1.18333333,-356.000000
1.19166667,-356.000000
1.20000000,-356.000000
1.20833333,-356.000000
1.21666667,-355.000000
1.22500000,-363.000000
1.23333333,-363.000000
1.24166667,-362.000000
1.25000000,-356.000000
1.25833333,-355.000000
1.26666667,-355.000000
1.27500000,-354.000000
1.28333333,-356.000000
1.29166667,-348.000000
1.30000000,-348.000000
1.30833333,-356.000000
1.31666667,-356.000000
1.32500000,-356.000000
1.33333333,-355.000000
1.34166667,-356.000000
1.35000000,-356.000000
1.35833333,-354.000000
1.36666667,-355.000000
1.37500000,-354.000000
1.38333333,-353.000000
1.39166667,-355.000000
1.40000000,-356.000000
1.40833333,-353.000000
1.41666667,-346.000000
1.42500000,-348.000000
1.43333333,-348.000000
1.44166667,-350.000000
1.45000000,-356.000000
1.45833333,-356.000000
1.46666667,-356.000000
1.47500000,-354.000000
1.48333333,-354.000000
1.49166667,-354.000000
1.50000000,-355.000000
1.50833333,-346.000000
1.51666667,-346.000000
1.52500000,-354.000000
1.53333333,-352.000000
1.54166667,-352.000000
1.55000000,-354.000000
1.55833333,-354.000000
1.56666667,-356.000000
1.57500000,-354.000000
1.58333333,-354.000000
1.59166667,-355.000000
1.60000000,-353.000000
1.60833333,-354.000000
1.61666667,-355.000000
1.62500000,-355.000000
1.63333333,-354.000000
1.64166667,-355.000000
1.65000000,-356.000000
1.65833333,-354.000000
1.66666667,-356.000000
1.67500000,-354.000000
1.68333333,-356.000000
1.69166667,-354.000000
1.70000000,-354.000000
1.70833333,-356.000000
1.71666667,-356.000000
1.72500000,-354.000000
1.73333333,-356.000000
1.74166667,-356.000000
1.75000000,-354.000000
1.75833333,-356.000000
1.76666667,-355.000000
1.77500000,-354.000000
1.78333333,-356.000000
1.79166667,-354.000000
1.80000000,-354.000000
1.80833333,-354.000000
1.81666667,-354.000000
1.82500000,-355.000000
1.83333333,-354.000000
1.84166667,-355.000000
1.85000000,-352.000000
1.85833333,-356.000000
1.86666667,-355.000000
1.87500000,-356.000000
1.88333333,-356.000000
1.89166667,-356.000000
1.90000000,-356.000000
1.90833333,-355.000000
1.91666667,-354.000000
1.92500000,-354.000000
1.93333333,-354.000000
1.94166667,-355.000000
1.95000000,-355.000000
1.95833333,-356.000000
1.96666667,-354.000000
1.97500000,-348.000000
1.98333333,-348.000000
1.99166667,-354.000000
2.00000000,-346.000000
2.00833333,-348.000000
2.01666667,-347.000000
2.02500000,-347.000000
2.03333333,-346.000000
2.04166667,-354.000000
2.05000000,-357.000000
2.05833333,-355.000000
2.06666667,-356.000000
2.07500000,-355.000000
2.08333333,-354.000000
2.09166667,-356.000000
2.10000000,-356.000000
2.10833333,-356.000000
2.11666667,-356.000000
2.12500000,-355.000000
2.13333333,-348.000000
2.14166667,-348.000000
2.15000000,-348.000000
2.15833333,-346.000000
2.16666667,-346.000000
2.17500000,-346.000000
2.18333333,-348.000000
2.19166667,-356.000000
2.20000000,-355.000000
2.20833333,-356.000000
2.21666667,-356.000000
2.22500000,-346.000000
2.23333333,-347.000000
2.24166667,-346.000000
2.25000000,-348.000000
2.25833333,-348.000000
2.26666667,-346.000000
2.27500000,-346.000000
2.28333333,-346.000000
2.29166667,-347.000000
2.30000000,-348.000000
2.30833333,-348.000000
2.31666667,-347.000000
2.32500000,-348.000000
2.33333333,-347.000000
2.34166667,-346.000000
2.35000000,-348.000000
2.35833333,-356.000000
2.36666667,-356.000000
2.37500000,-356.000000
2.38333333,-356.000000
2.39166667,-354.000000
2.40000000,-356.000000
2.40833333,-356.000000
2.41666667,-356.000000
2.42500000,-354.000000
2.43333333,-348.000000
2.44166667,-348.000000
2.45000000,-348.000000
2.45833333,-346.000000
2.46666667,-346.000000
2.47500000,-345.000000
2.48333333,-346.000000
2.49166667,-346.000000
2.50000000,-346.000000
2.50833333,-354.000000
2.51666667,-356.000000
2.52500000,-356.000000
2.53333333,-347.000000
2.54166667,-347.000000
2.55000000,-346.000000
2.55833333,-347.000000
2.56666667,-345.000000
2.57500000,-348.000000
2.58333333,-347.000000
2.59166667,-346.000000
2.60000000,-346.000000
2.60833333,-348.000000
2.61666667,-356.000000
2.62500000,-356.000000
2.63333333,-346.000000
2.64166667,-347.000000
2.65000000,-344.000000
2.65833333,-346.000000
2.66666667,-354.000000
2.67500000,-354.000000
2.68333333,-355.000000
2.69166667,-354.000000
2.70000000,-348.000000
2.70833333,-349.000000
2.71666667,-349.000000
2.72500000,-348.000000
2.73333333,-356.000000
2.74166667,-356.000000
2.75000000,-347.000000
2.75833333,-348.000000
2.76666667,-348.000000
2.77500000,-346.000000
2.78333333,-354.000000
2.79166667,-356.000000
2.80000000,-350.000000
2.80833333,-348.000000
2.81666667,-348.000000
2.82500000,-346.000000
2.83333333,-346.000000
2.84166667,-346.000000
2.85000000,-346.000000
2.85833333,-346.000000
2.86666667,-348.000000
2.87500000,-346.000000
2.88333333,-348.000000
2.89166667,-348.000000
2.90000000,-349.000000
2.90833333,-348.000000
2.91666667,-348.000000
2.92500000,-348.000000
2.93333333,-348.000000
2.94166667,-347.000000
2.95000000,-347.000000
2.95833333,-348.000000
2.96666667,-347.000000
2.97500000,-346.000000
2.98333333,-345.000000
2.99166667,-346.000000
3.00000000,-347.000000
3.00833333,-347.000000
3.01666667,-347.000000
3.02500000,-349.000000
3.03333333,-347.000000
3.04166667,-340.000000
3.05000000,-340.000000
3.05833333,-340.000000
3.06666667,-339.000000
3.07500000,-339.000000
3.08333333,-339.000000
3.09166667,-339.000000
3.10000000,-347.000000
3.10833333,-348.000000
3.11666667,-348.000000
3.12500000,-348.000000
3.13333333,-348.000000
3.14166667,-346.000000
3.15000000,-339.000000
3.15833333,-341.000000
3.16666667,-350.000000
3.17500000,-350.000000
3.18333333,-348.000000
3.19166667,-342.000000
3.20000000,-341.000000
3.20833333,-348.000000
3.21666667,-349.000000
3.22500000,-350.000000
3.23333333,-348.000000
3.24166667,-348.000000
3.25000000,-348.000000
3.25833333,-348.000000
3.26666667,-349.000000
3.27500000,-340.000000
3.28333333,-340.000000
3.29166667,-339.000000
3.30000000,-340.000000
3.30833333,-340.000000
3.31666667,-340.000000
3.32500000,-338.000000
3.33333333,-339.000000
3.34166667,-348.000000
3.35000000,-348.000000
3.35833333,-346.000000
3.36666667,-348.000000
3.37500000,-345.000000
3.38333333,-340.000000
3.39166667,-338.000000
3.40000000,-340.000000
3.40833333,-340.000000
3.41666667,-339.000000
3.42500000,-339.000000
3.43333333,-339.000000
3.44166667,-346.000000
3.45000000,-346.000000
3.45833333,-346.000000
3.46666667,-346.000000
3.47500000,-339.000000
3.48333333,-339.000000
3.49166667,-346.000000
3.50000000,-346.000000
3.50833333,-340.000000
3.51666667,-348.000000
3.52500000,-347.000000
3.53333333,-338.000000
3.54166667,-338.000000
3.55000000,-338.000000
3.55833333,-339.000000
3.56666667,-338.000000
3.57500000,-338.000000
3.58333333,-329.000000
3.59166667,-330.000000
3.60000000,-329.000000
3.60833333,-331.000000
3.61666667,-331.000000
3.62500000,-338.000000
3.63333333,-339.000000
3.64166667,-338.000000
3.65000000,-338.000000
3.65833333,-338.000000
3.66666667,-339.000000
3.67500000,-339.000000
3.68333333,-338.000000
3.69166667,-339.000000
3.70000000,-338.000000
3.70833333,-339.000000
3.71666667,-338.000000
3.72500000,-337.000000
3.73333333,-339.000000
3.74166667,-338.000000
3.75000000,-338.000000
3.75833333,-339.000000
3.76666667,-340.000000
3.77500000,-340.000000
3.78333333,-338.000000
3.79166667,-340.000000
3.80000000,-340.000000
3.80833333,-340.000000
3.81666667,-340.000000
3.82500000,-339.000000
3.83333333,-340.000000
3.84166667,-339.000000
3.85000000,-338.000000
3.85833333,-338.000000
3.86666667,-339.000000
3.87500000,-338.000000
3.88333333,-339.000000
3.89166667,-338.000000
3.90000000,-338.000000
3.90833333,-338.000000
3.91666667,-338.000000
3.92500000,-347.000000
3.93333333,-338.000000
3.94166667,-339.000000
3.95000000,-338.000000
3.95833333,-339.000000
3.96666667,-339.000000
3.97500000,-339.000000
3.98333333,-347.000000
3.99166667,-339.000000
4.00000000,-347.000000
4.00833333,-338.000000
4.01666667,-340.000000
4.02500000,-340.000000
4.03333333,-340.000000
4.04166667,-340.000000
4.05000000,-340.000000
4.05833333,-339.000000
4.06666667,-341.000000
4.07500000,-340.000000
4.08333333,-340.000000
4.09166667,-340.000000
4.10000000,-342.000000
4.10833333,-339.000000
4.11666667,-340.000000
4.12500000,-339.000000
4.13333333,-338.000000
4.14166667,-331.000000
4.15000000,-339.000000
4.15833333,-332.000000
4.16666667,-332.000000
4.17500000,-331.000000
4.18333333,-338.000000
4.19166667,-340.000000
4.20000000,-339.000000
4.20833333,-340.000000
4.21666667,-338.000000
4.22500000,-339.000000
4.23333333,-340.000000
4.24166667,-338.000000
4.25000000,-333.000000
4.25833333,-332.000000
4.26666667,-332.000000
4.27500000,-333.000000
4.28333333,-332.000000
4.29166667,-331.000000
4.30000000,-331.000000
4.30833333,-331.000000
4.31666667,-333.000000
4.32500000,-339.000000
4.33333333,-340.000000
4.34166667,-340.000000
4.35000000,-340.000000
4.35833333,-340.000000
4.36666667,-339.000000
4.37500000,-340.000000
4.38333333,-339.000000
4.39166667,-341.000000
4.40000000,-338.000000
4.40833333,-340.000000
4.41666667,-340.000000
4.42500000,-339.000000
4.43333333,-339.000000
4.44166667,-332.000000
4.45000000,-332.000000
4.45833333,-333.000000
4.46666667,-332.000000
4.47500000,-331.000000
4.48333333,-331.000000
4.49166667,-331.000000
4.50000000,-332.000000
4.50833333,-331.000000
4.51666667,-333.000000
4.52500000,-333.000000
4.53333333,-333.000000
4.54166667,-332.000000
4.55000000,-331.000000
4.55833333,-339.000000
4.56666667,-340.000000
4.57500000,-333.000000
4.58333333,-333.000000
4.59166667,-333.000000
4.60000000,-332.000000
4.60833333,-333.000000
4.61666667,-331.000000
4.62500000,-332.000000
4.63333333,-331.000000
4.64166667,-333.000000
4.65000000,-332.000000
4.65833333,-332.000000
4.66666667,-332.000000
4.67500000,-332.000000
4.68333333,-333.000000
4.69166667,-332.000000
4.70000000,-332.000000
4.70833333,-333.000000
4.71666667,-331.000000
4.72500000,-339.000000
4.73333333,-340.000000
4.74166667,-338.000000
4.75000000,-340.000000
4.75833333,-339.000000
4.76666667,-331.000000
4.77500000,-332.000000
4.78333333,-331.000000
4.79166667,-338.000000
4.80000000,-339.000000
4.80833333,-340.000000
4.81666667,-340.000000
4.82500000,-338.000000
4.83333333,-339.000000
4.84166667,-340.000000
4.85000000,-340.000000
4.85833333,-340.000000
4.86666667,-331.000000
4.87500000,-331.000000
4.88333333,-333.000000
4.89166667,-333.000000
4.90000000,-332.000000
4.90833333,-333.000000
4.91666667,-333.000000
4.92500000,-333.000000
4.93333333,-331.000000
4.94166667,-331.000000
4.95000000,-331.000000
4.95833333,-331.000000
4.96666667,-333.000000
4.97500000,-331.000000
4.98333333,-331.000000
4.99166667,-331.000000
5.00000000,-333.000000
5.00833333,-332.000000
5.01666667,-331.000000
5.02500000,-333.000000
5.03333333,-340.000000
5.04166667,-332.000000
5.05000000,-331.000000
5.05833333,-333.000000
5.06666667,-332.000000
5.07500000,-332.000000
5.08333333,-331.000000
5.09166667,-333.000000
5.10000000,-332.000000
5.10833333,-332.000000
5.11666667,-332.000000
5.12500000,-332.000000
5.13333333,-333.000000
5.14166667,-331.000000
5.15000000,-331.000000
5.15833333,-329.000000
5.16666667,-332.000000
5.17500000,-333.000000
5.18333333,-333.000000
5.19166667,-332.000000
5.20000000,-331.000000
5.20833333,-333.000000
5.21666667,-333.000000
5.22500000,-332.000000
5.23333333,-332.000000
5.24166667,-332.000000
5.25000000,-333.000000
5.25833333,-339.000000
5.26666667,-340.000000
5.27500000,-334.000000
5.28333333,-331.000000
5.29166667,-332.000000
5.30000000,-332.000000
5.30833333,-330.000000
5.31666667,-331.000000
5.32500000,-332.000000
5.33333333,-331.000000
5.34166667,-334.000000
5.35000000,-333.000000
5.35833333,-333.000000
5.36666667,-333.000000
5.37500000,-333.000000
5.38333333,-334.000000
5.39166667,-332.000000
5.40000000,-333.000000
5.40833333,-330.000000
5.41666667,-325.000000
5.42500000,-325.000000
5.43333333,-323.000000
5.44166667,-324.000000
5.45000000,-333.000000
5.45833333,-332.000000
5.46666667,-333.000000
5.47500000,-326.000000
5.48333333,-334.000000
5.49166667,-333.000000
5.50000000,-333.000000
5.50833333,-333.000000
5.51666667,-331.000000
5.52500000,-332.000000
5.53333333,-332.000000
5.54166667,-333.000000
5.55000000,-333.000000
5.55833333,-331.000000
5.56666667,-332.000000
5.57500000,-332.000000
5.58333333,-331.000000
5.59166667,-333.000000
5.60000000,-332.000000
5.60833333,-332.000000
5.61666667,-332.000000
5.62500000,-333.000000
5.63333333,-330.000000
5.64166667,-332.000000
5.65000000,-332.000000
5.65833333,-333.000000
5.66666667,-333.000000
5.67500000,-333.000000
5.68333333,-333.000000
5.69166667,-332.000000
5.70000000,-334.000000
5.70833333,-333.000000
5.71666667,-333.000000
5.72500000,-332.000000
5.73333333,-333.000000
5.74166667,-333.000000
5.75000000,-332.000000
5.75833333,-332.000000
5.76666667,-333.000000
5.77500000,-333.000000
5.78333333,-332.000000
5.79166667,-332.000000
5.80000000,-333.000000
5.80833333,-333.000000
5.81666667,-333.000000
5.82500000,-332.000000
5.83333333,-333.000000
5.84166667,-333.000000
5.85000000,-333.000000
5.85833333,-323.000000
5.86666667,-326.000000
5.87500000,-326.000000
5.88333333,-325.000000
5.89166667,-323.000000
5.90000000,-333.000000
5.90833333,-333.000000
5.91666667,-333.000000
5.92500000,-332.000000
5.93333333,-334.000000
5.94166667,-333.000000
5.95000000,-333.000000
5.95833333,-325.000000
5.96666667,-323.000000
5.97500000,-325.000000
5.98333333,-325.000000
5.99166667,-332.000000
6.00000000,-334.000000
6.00833333,-336.000000
6.01666667,-334.000000
6.02500000,-333.000000
6.03333333,-333.000000
6.04166667,-340.000000
6.05000000,-343.000000
6.05833333,-334.000000
6.06666667,-335.000000
6.07500000,-334.000000
6.08333333,-333.000000
6.09166667,-334.000000
6.10000000,-333.000000
6.10833333,-334.000000
6.11666667,-334.000000
6.12500000,-333.000000
6.13333333,-334.000000
6.14166667,-333.000000
6.15000000,-334.000000
6.15833333,-333.000000
6.16666667,-336.000000
6.17500000,-334.000000
6.18333333,-333.000000
6.19166667,-335.000000
6.20000000,-333.000000
6.20833333,-334.000000
6.21666667,-333.000000
6.22500000,-334.000000
6.23333333,-334.000000
6.24166667,-334.000000
6.25000000,-335.000000
6.25833333,-334.000000
6.26666667,-333.000000
6.27500000,-333.000000
6.28333333,-333.000000
6.29166667,-333.000000
6.30000000,-333.000000
6.30833333,-332.000000
6.31666667,-333.000000
6.32500000,-332.000000
6.33333333,-332.000000
6.34166667,-333.000000
6.35000000,-333.000000
6.35833333,-332.000000
6.36666667,-332.000000
6.37500000,-332.000000
6.38333333,-331.000000
6.39166667,-332.000000
6.40000000,-331.000000
6.40833333,-332.000000
6.41666667,-332.000000
6.42500000,-333.000000
6.43333333,-332.000000
6.44166667,-331.000000
6.45000000,-332.000000
6.45833333,-333.000000
6.46666667,-325.000000
6.47500000,-325.000000
6.48333333,-334.000000
6.49166667,-332.000000
6.50000000,-333.000000
6.50833333,-331.000000
6.51666667,-332.000000
6.52500000,-325.000000
6.53333333,-326.000000
6.54166667,-325.000000
6.55000000,-325.000000
6.55833333,-326.000000
6.56666667,-326.000000
6.57500000,-327.000000
6.58333333,-325.000000
6.59166667,-325.000000
6.60000000,-334.000000
6.60833333,-333.000000
6.61666667,-333.000000
6.62500000,-333.000000
6.63333333,-333.000000
6.64166667,-334.000000
6.65000000,-333.000000
6.65833333,-334.000000
6.66666667,-333.000000
6.67500000,-333.000000
6.68333333,-333.000000
6.69166667,-334.000000
6.70000000,-333.000000
6.70833333,-333.000000
6.71666667,-333.000000
6.72500000,-333.000000
6.73333333,-333.000000
6.74166667,-334.000000
6.75000000,-325.000000
6.75833333,-326.000000
6.76666667,-325.000000
6.77500000,-325.000000
6.78333333,-326.000000
6.79166667,-325.000000
6.80000000,-326.000000
6.80833333,-324.000000
6.81666667,-325.000000
6.82500000,-325.000000
6.83333333,-323.000000
6.84166667,-325.000000
6.85000000,-324.000000
6.85833333,-325.000000
6.86666667,-326.000000
6.87500000,-325.000000
6.88333333,-325.000000
6.89166667,-325.000000
6.90000000,-326.000000
6.90833333,-326.000000
6.91666667,-325.000000
6.92500000,-326.000000
6.93333333,-327.000000
6.94166667,-332.000000
6.95000000,-333.000000
6.95833333,-333.000000
6.96666667,-334.000000
6.97500000,-334.000000
6.98333333,-326.000000
6.99166667,-326.000000
7.00000000,-325.000000
7.00833333,-327.000000
7.01666667,-326.000000
7.02500000,-333.000000
7.03333333,-333.000000
7.04166667,-326.000000
7.05000000,-325.000000
7.05833333,-333.000000
7.06666667,-334.000000
7.07500000,-333.000000
7.08333333,-334.000000
7.09166667,-333.000000
7.10000000,-333.000000
7.10833333,-333.000000
7.11666667,-333.000000
7.12500000,-334.000000
7.13333333,-332.000000
7.14166667,-333.000000
7.15000000,-333.000000
7.15833333,-333.000000
7.16666667,-325.000000
7.17500000,-327.000000
7.18333333,-327.000000
7.19166667,-327.000000
7.20000000,-327.000000
7.20833333,-325.000000
7.21666667,-327.000000
7.22500000,-325.000000
7.23333333,-333.000000
7.24166667,-333.000000
7.25000000,-327.000000
7.25833333,-325.000000
7.26666667,-325.000000
7.27500000,-333.000000
7.28333333,-330.000000
7.29166667,-334.000000
7.30000000,-333.000000
7.30833333,-333.000000
7.31666667,-334.000000
7.32500000,-333.000000
7.33333333,-333.000000
7.34166667,-332.000000
7.35000000,-334.000000
7.35833333,-333.000000
7.36666667,-334.000000
7.37500000,-334.000000
7.38333333,-334.000000
7.39166667,-333.000000
7.40000000,-333.000000
7.40833333,-334.000000
7.41666667,-334.000000
7.42500000,-334.000000
7.43333333,-334.000000
7.44166667,-326.000000
7.45000000,-327.000000
7.45833333,-334.000000
7.46666667,-334.000000
7.47500000,-332.000000
7.48333333,-333.000000
7.49166667,-332.000000
7.50000000,-334.000000
7.50833333,-332.000000
7.51666667,-334.000000
7.52500000,-334.000000
7.53333333,-332.000000
7.54166667,-333.000000
7.55000000,-334.000000
7.55833333,-332.000000
7.56666667,-333.000000
7.57500000,-331.000000
7.58333333,-334.000000
7.59166667,-327.000000
7.60000000,-334.000000
7.60833333,-334.000000
7.61666667,-334.000000
7.62500000,-334.000000
7.63333333,-326.000000
7.64166667,-325.000000
7.65000000,-325.000000
7.65833333,-326.000000
